time,x_q15,y_q15,z_q15,x_scale,y_scale,z_scale
7.627627627627628,-19246,21318,15399,3.225274392402202,3.696552443387321,0.05900727777802583
7.637637637637638,-19493,21192,15341,3.225274392402202,3.696552443387321,0.05900727777802583
7.647647647647648,-19738,21063,15283,3.225274392402202,3.696552443387321,0.05900727777802583
7.657657657657658,-19982,20931,15226,3.225274392402202,3.696552443387321,0.05900727777802583
7.667667667667668,-20224,20798,15169,3.225274392402202,3.696552443387321,0.05900727777802583
7.677677677677678,-20465,20661,15114,3.225274392402202,3.696552443387321,0.05900727777802583
7.687687687687688,-20704,20523,15058,3.225274392402202,3.696552443387321,0.05900727777802583
7.697697697697698,-20941,20382,15004,3.225274392402202,3.696552443387321,0.05900727777802583
7.707707707707708,-21177,20239,14951,3.225274392402202,3.696552443387321,0.05900727777802583
7.717717717717718,-21411,20093,14898,3.225274392402202,3.696552443387321,0.05900727777802583
7.727727727727728,-21643,19945,14845,3.225274392402202,3.696552443387321,0.05900727777802583
7.737737737737738,-21874,19795,14794,3.225274392402202,3.696552443387321,0.05900727777802583
7.747747747747748,-22103,19642,14743,3.225274392402202,3.696552443387321,0.05900727777802583
7.757757757757758,-22330,19487,14693,3.225274392402202,3.696552443387321,0.05900727777802583
7.767767767767768,-22555,19330,14643,3.225274392402202,3.696552443387321,0.05900727777802583
7.777777777777778,-22779,19171,14594,3.225274392402202,3.696552443387321,0.05900727777802583
7.787787787787788,-23001,19009,14546,3.225274392402202,3.696552443387321,0.05900727777802583
7.797797797797798,-23220,18845,14498,3.225274392402202,3.696552443387321,0.05900727777802583
7.807807807807808,-23438,18679,14451,3.225274392402202,3.696552443387321,0.05900727777802583
7.817817817817818,-23654,18511,14405,3.225274392402202,3.696552443387321,0.05900727777802583
7.827827827827828,-23868,18340,14359,3.225274392402202,3.696552443387321,0.05900727777802583
7.837837837837838,-24080,18167,14314,3.225274392402202,3.696552443387321,0.05900727777802583
7.847847847847848,-24290,17992,14270,3.225274392402202,3.696552443387321,0.05900727777802583
7.857857857857858,-24498,17815,14226,3.225274392402202,3.696552443387321,0.05900727777802583
7.867867867867868,-24704,17635,14183,3.225274392402202,3.696552443387321,0.05900727777802583
7.877877877877878,-24908,17454,14141,3.225274392402202,3.696552443387321,0.05900727777802583
7.887887887887888,-25110,17270,14099,3.225274392402202,3.696552443387321,0.05900727777802583
7.897897897897898,-25310,17084,14058,3.225274392402202,3.696552443387321,0.05900727777802583
7.907907907907908,-25507,16897,14017,3.225274392402202,3.696552443387321,0.05900727777802583
7.917917917917918,-25703,16707,13977,3.225274392402202,3.696552443387321,0.05900727777802583
7.927927927927928,-25896,16514,13937,3.225274392402202,3.696552443387321,0.05900727777802583
7.937937937937938,-26087,16320,13898,3.225274392402202,3.696552443387321,0.05900727777802583
7.947947947947948,-26275,16124,13860,3.225274392402202,3.696552443387321,0.05900727777802583
7.957957957957958,-26462,15926,13823,3.225274392402202,3.696552443387321,0.05900727777802583
7.967967967967968,-26646,15726,13785,3.225274392402202,3.696552443387321,0.05900727777802583
7.977977977977978,-26828,15523,13749,3.225274392402202,3.696552443387321,0.05900727777802583
7.987987987987988,-27007,15319,13713,3.225274392402202,3.696552443387321,0.05900727777802583
7.997997997997998,-27184,15113,13678,3.225274392402202,3.696552443387321,0.05900727777802583
8.008008008008009,-27359,14905,13643,3.225274392402202,3.696552443387321,0.05900727777802583
8.018018018018019,-27531,14695,13609,3.225274392402202,3.696552443387321,0.05900727777802583
8.028028028028029,-27701,14483,13575,3.225274392402202,3.696552443387321,0.05900727777802583
8.038038038038039,-27868,14269,13542,3.225274392402202,3.696552443387321,0.05900727777802583
8.048048048048049,-28033,14053,13509,3.225274392402202,3.696552443387321,0.05900727777802583
8.058058058058059,-28196,13836,13477,3.225274392402202,3.696552443387321,0.05900727777802583
8.068068068068069,-28356,13616,13446,3.225274392402202,3.696552443387321,0.05900727777802583
8.078078078078079,-28513,13395,13415,3.225274392402202,3.696552443387321,0.05900727777802583
8.088088088088089,-28668,13172,13385,3.225274392402202,3.696552443387321,0.05900727777802583
8.098098098098099,-28820,12947,13355,3.225274392402202,3.696552443387321,0.05900727777802583
8.108108108108109,-28970,12720,13326,3.225274392402202,3.696552443387321,0.05900727777802583
8.118118118118119,-29117,12492,13297,3.225274392402202,3.696552443387321,0.05900727777802583
8.128128128128129,-29261,12261,13269,3.225274392402202,3.696552443387321,0.05900727777802583
8.138138138138139,-29403,12030,13241,3.225274392402202,3.696552443387321,0.05900727777802583
8.148148148148149,-29542,11796,13214,3.225274392402202,3.696552443387321,0.05900727777802583
8.158158158158159,-29679,11561,13187,3.225274392402202,3.696552443387321,0.05900727777802583
8.168168168168169,-29812,11324,13161,3.225274392402202,3.696552443387321,0.05900727777802583
8.178178178178179,-29943,11085,13135,3.225274392402202,3.696552443387321,0.05900727777802583
8.188188188188189,-30072,10845,13110,3.225274392402202,3.696552443387321,0.05900727777802583
8.198198198198199,-30197,10604,13086,3.225274392402202,3.696552443387321,0.05900727777802583
8.208208208208209,-30320,10360,13062,3.225274392402202,3.696552443387321,0.05900727777802583
8.218218218218219,-30440,10115,13038,3.225274392402202,3.696552443387321,0.05900727777802583
8.228228228228229,-30557,9869,13015,3.225274392402202,3.696552443387321,0.05900727777802583
